cell	scenario	replicate	seed	target_rho	reference_rho	analysis_samples	reference_samples	blocks	variants_per_block	binary_sha256	realized_causal_pair_ld	factor_nA	factor_nB	factor_cross_set_max_r2	factor_beta1	factor_beta2	factor_conjunction_p	factor_min_log_BF	factor_log_e_mediation	factor_log_BF_heterogeneity_MY	regional_PP_shared	regional_PP_distinct	regional_independent_shared_signals	mediation_identifiability	factor_two_stage_status	factor_mediation_status	factor_frequentist_status	factor_ebh_status
matched_high	shared_mediation	75	21260979	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.852319	nan	0.989992	0.898231	-1.642368	1.792123	0.996502	0.003493	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	76	21260980	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.633747	0.499393	0.484731	1.504467	-0.901153	-1.070607	0.999748	5.3e-05	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	77	21260981	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	nan	0.321487	0.75497	1.302618	-1.49569	-0.865111	0.910489	0.020212	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	78	21260982	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.734338	0.678758	0.300059	1.514152	-0.290585	-1.128101	0.969878	0.024258	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	79	21260983	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.747884	0.507252	0.335053	1.806492	-0.993064	-1.392947	0.933832	0.002852	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	80	21260984	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.620453	0.564959	0.98574	1.130139	-1.642123	-0.898391	0.999587	0.000305	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	81	21260985	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.602076	0.626058	0.889529	1.188144	-1.706579	-1.29406	0.998929	0.000736	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	82	21260986	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.857807	0.554624	0.697983	1.319631	-1.415683	-1.208102	0.876205	0.005435	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	83	21260987	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.575262	0.558742	0.751555	1.07715	-1.643984	-1.168277	0.000643	0.94581	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	84	21260988	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.586729	0.712333	0.640735	1.390796	-1.552631	-1.142533	0.999982	1.2e-05	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	85	21260989	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.607978	nan	0.332463	1.014557	-0.395142	0.072696	0.97349	0.026464	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	86	21260990	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.615077	nan	0.313521	0.803512	-0.35032	1.082819	0.999926	3e-06	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	87	21260991	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.741773	0.770413	0.55156	1.453722	-1.107353	-0.787531	0.999959	4e-05	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	88	21260992	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.855332	0.539588	0.30908	1.643515	-0.041541	-1.373932	0.987956	0.004305	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	89	21260993	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.680772	0.698971	0.846599	1.251213	-1.586063	-0.342602	0.999672	0.0002	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	90	21260994	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.615991	0.648795	0.404127	1.471745	-0.569909	-1.187134	0.999987	7e-06	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	91	21260995	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.607692	0.553719	0.595571	1.031547	-1.502737	-1.344965	0.999989	2e-06	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	92	21260996	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.709648	nan	0.678772	1.157289	-1.384189	-0.680838	0.98521	0.012762	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	93	21260997	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.765555	0.817939	0.397075	1.449005	-0.535572	-0.789743	0.999998	1e-06	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	94	21260998	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	5.0	3.0	0.0	0.736878	nan	0.173229	0.724369	0.337137	0.506794	0.999913	8.6e-05	3.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	95	21260999	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.705637	0.386128	0.663833	1.13354	-1.358019	-0.528304	0.998706	0.000464	2.0	OVERIDENTIFIED_SHARED_SIGNALS_ASSUMPTION_CONDITIONAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	96	21261000	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.818483	0.351172	0.839113	1.12687	-1.580339	-0.557599	0.986793	0.00214	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	97	21261001	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.624678	0.587414	0.677953	1.430048	-1.534423	-0.709422	0.0	0.990935	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	98	21261002	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.713581	0.430721	0.105569	1.630543	0.85502	-1.332771	0.972724	0.001708	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	99	21261003	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.674368	0.460147	0.587559	1.588191	-1.493013	-1.449087	0.0	0.0	0.0	UNRESOLVED_NO_OUTCOME_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_high	shared_mediation	100	21261004	0.9	0.9	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	1.0	6.0	3.0	0.0	0.523826	0.599508	0.319832	1.570605	-0.54422	-1.236442	0.769833	0.041209	1.0	UNRESOLVED_SINGLE_SHARED_SIGNAL	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	1	20360905	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4172834301763581	6.0	3.0	0.0	0.539563	0.301461	0.688089	0.613761	-1.39976	-0.99185	0.0	0.999988	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	2	20360906	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4153550537353799	6.0	3.0	0.0	0.761047	nan	0.803834	-0.210982	-1.549463	-0.41033	1e-06	0.951438	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	3	20360907	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4188550822735422	6.0	3.0	0.0	nan	0.316281	0.331477	0.270988	-0.98215	-1.388112	0.0	0.999959	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	4	20360908	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.40401780313185354	6.0	3.0	0.0	0.750406	0.29663	0.104142	-0.157078	1.666932	-1.424895	1e-06	0.931219	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	5	20360909	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.39191101821570035	6.0	3.0	0.0	1.063408	0.320527	0.886011	1.116713	-1.611542	-0.968669	0.0	1.0	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	6	20360910	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4200099450894354	6.0	3.0	0.0	0.488792	0.071631	0.473596	0.725017	-0.861431	-1.018266	0.0	0.999961	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	7	20360911	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.41305769872858167	6.0	3.0	0.0	0.751485	0.155736	0.120999	0.635859	1.341112	-1.520206	0.0	0.999999	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	8	20360912	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.40069946169078224	6.0	3.0	0.0	0.565745	nan	0.622526	0.437609	-1.53349	-0.354074	0.0	0.999829	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	9	20360913	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.40642900456882297	6.0	3.0	0.0	0.737422	0.305063	0.404866	0.970017	-0.573454	-1.400167	0.000316	0.720265	0.0	LD_CONFIGURATION_AMBIGUOUS	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	10	20360914	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4054345597905571	6.0	3.0	0.0	0.725077	nan	0.695026	0.427402	-1.410989	-1.330136	4e-06	0.693595	0.0	LD_CONFIGURATION_AMBIGUOUS	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	11	20360915	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.39574105810547305	6.0	3.0	0.0	0.494925	0.197902	0.54892	0.866263	-1.10014	-1.450555	6.4e-05	0.405988	0.0	LD_CONFIGURATION_AMBIGUOUS	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	12	20360916	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4152833523335861	6.0	3.0	0.0	0.591281	0.088757	0.84125	0.508544	-1.582002	-1.160271	0.0	0.997957	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	13	20360917	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.41839251764599034	6.0	3.0	0.0	0.669526	0.048918	0.681078	0.673958	-1.388096	-1.063357	0.0	0.999857	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	14	20360918	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.40829162429105187	6.0	3.0	0.0	0.741594	nan	0.455253	0.238546	-0.792106	-1.014433	0.0	0.999943	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	15	20360919	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.40626070742284776	6.0	3.0	0.0	0.753121	0.409726	0.35562	1.330787	-1.052965	-1.452392	0.0	0.9999	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	16	20360920	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4223172015303604	6.0	3.0	0.0	0.70767	nan	0.037241	0.341619	0.983658	0.500027	0.0	0.999141	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	REJECTED_DISTINCT_REGIONAL_SIGNALS	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	17	20360921	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.410010729829078	6.0	3.0	0.0	nan	0.205061	0.717887	0.099187	-1.445847	-1.348512	2e-06	0.842922	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	18	20360922	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.39302364292017794	6.0	3.0	0.0	0.686004	0.449355	0.220899	-0.005368	0.412093	-0.039439	0.0	0.985901	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	19	20360923	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4109755478971517	6.0	3.0	0.0	0.531251	0.1858	0.939819	0.409509	-1.633986	-1.174071	0.0	0.999616	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	20	20360924	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4033659516542379	6.0	3.0	0.0	0.724119	0.276548	0.534163	0.796991	-1.420751	-1.498613	0.0	0.999974	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	21	20360925	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4115378745546365	6.0	3.0	0.0	0.639193	0.205457	0.416885	0.45739	-0.668639	-1.5294	0.0	0.998909	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	22	20360926	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4134815022414564	6.0	3.0	0.0	0.615989	0.071224	0.863641	0.207684	-1.598035	0.205373	0.0	0.999998	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	23	20360927	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4170300187079207	6.0	3.0	0.0	0.599979	0.088808	0.976652	-0.06733	-1.641311	-1.139673	0.0	0.999996	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	24	20360928	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4121151217939378	6.0	3.0	0.0	0.685537	0.227753	0.768036	0.790468	-1.654238	-1.541071	0.0	0.999827	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	25	20360929	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.40308642961816793	6.0	3.0	0.0	0.972197	nan	0.043331	0.577287	0.973749	-0.581165	0.0	0.999868	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	REJECTED_DISTINCT_REGIONAL_SIGNALS	NOT_SELECTED_BY_EBH
matched_moderate	distinct_ld	26	20360930	0.6	0.6	4000	1000	3	10	bd39c66663ca3d7b993ad4964f89344cff765be17d351df0153875c91cbbe193	0.4003634237748523	6.0	3.0	0.0	0.735768	0.008624	0.206616	0.710459	-0.186471	-0.715722	0.0	0.998066	0.0	LD_DISTINCT_SUPPORTED	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_BAYES_EVIDENCE	NO_TWO_STAGE_FREQUENTIST_EVIDENCE	NOT_SELECTED_BY_EBH
